,Unnamed: 0,LPloc,LPlocerr,LPscale,LPscaleerr,RPloc,RPlocerr,RPscale,RPscaleerr,RSPloc,RSPlocerr,RSPscale,RSPscaleerr,SampleA,SampleB,amplitude,amplitudeerr,chisquared,ctime,length,location,locationerr,mtime,numofsamples,scale,scaleerr,uniquename,DOI,TimeResolution,TimeResolutionerr,CTR,CTRerr,ERright,ERrighterr,ERleft,ERlefterr
56,56,0.4148482044751369,0.00035503626537713653,0.01713291540996069,0.00024105385064525367,0.32723125887624044,0.00029424171084779685,0.014706927780154862,0.00021639044840744185,0.0,0.0,0.0,0.0,5A,5B,23949.51179614415,0.0,0.5623434657006321,1380124184.0,5,-22.720988407867907,2.6721172271142946,1375648528.0,973,83.78012758007156,2.0492041825690204,Run_5Avs5B_SW_00191,,59.241496340542696,1.44900617353039,197.2741828140072,4.825190557856199,10.58420122857629,0.1560212326503832,9.725970934719474,0.13709377383322463
57,57,0.4147411624890761,0.00033165977020744317,0.017279866219806896,0.00021940697280057583,0.3273631704558444,0.00030413380389741917,0.015185167425894952,0.00021669650173473864,0.0,0.0,0.0,0.0,5A,5B,23365.06167323618,0.0,0.6482384521161431,1380124184.0,5,-26.82075909714163,2.7482108539168166,1375647922.0,951,82.08963835621883,2.0454194781484207,Run_5Avs5B_SW_00190,,58.04613994683364,1.4463299833697973,193.29364602295604,4.816278844621425,10.92397450763514,0.15621812190030074,9.811923345977766,0.12483139232527056
58,58,0.4141347062357735,0.000348970838335532,0.018718306981687933,0.00022578494345289326,0.3282781157748597,0.00030153477872207115,0.01460316175484115,0.00022502829120188482,0.0,0.0,0.0,0.0,5A,5B,22245.01373141638,0.0,1.118454472920866,1380124184.0,5,-21.1456282935885,2.7598631593982677,1375649740.0,913,80.90738600906343,2.009684242308028,Run_5Avs5B_SW_00193,,57.210161295086344,1.4210613557797551,190.50983711263754,4.732134314746585,10.47600929823681,0.1617172269230021,10.644269190223028,0.1287067746352916
59,59,0.2736548207167221,0.0007275363171203326,0.0501726391603932,0.0003545645452545147,0.32847786612292434,0.0003009854352309666,0.015191110006913625,0.00023234709816518585,0.0,0.0,0.0,0.0,5A,5B,18490.41233614647,0.0,1.0652082594519254,1380124184.0,5,-235.1973342921781,4.998412278868091,1375649134.0,781,128.95762027489187,4.810829728775229,Run_5Avs5B_SW_00192,,91.18680778205584,3.401770324350803,303.65206991424594,11.327895180088175,10.891164293211066,0.16687835779704252,43.17722776206363,0.3260067936048146
60,60,0.769937866488608,0.0004375205672470891,0.02214328457217672,0.00028053677258396085,0.6635363827035162,0.0003899611657923809,0.0203564663092151,0.00023726274471079536,0.36875969654198215,0.36875969654198215,0.11442638245238194,0.11442638245238194,5A,5B,9503.184401444272,0.0,0.478014312347575,1380124184.0,5,-92.02338953304235,3.1262495173337483,1375653376.0,405,60.93696347688997,2.455554422868941,Run_5Avs5B_SW_00199,,43.08894009942587,1.7363391839832472,143.48617053108813,5.782009482664213,7.22484545050517,0.08431544069668456,6.772940705631309,0.08589372784407176
61,61,0.7709377891166272,0.00043065621221457216,0.021703336955068087,0.00027668851555572623,0.6638563382625751,0.00040844271947212117,0.020774318013593262,0.0002583913799178372,0.0,0.0,0.0,0.0,5A,5B,9165.988330757535,0.0,0.5448476468195984,1380124184.0,5,-92.11700835767822,3.3091746946917815,1375652770.0,394,61.8889869672213,3.2284843968379766,Run_5Avs5B_SW_00198,,43.76212236528804,2.2828832099590937,145.7278674764092,7.602001089163782,7.369594308620039,0.09177523591781962,6.629764327385077,0.08460172658292452
62,62,0.7763655430432974,0.0004442097769353464,0.0222238203677792,0.00027081937695138666,0.6666422887406749,0.0003932174785617528,0.020882233824175655,0.00024348146115423688,0.0,0.0,0.0,0.0,5A,5B,10824.521138558775,0.0,0.7747389061803771,1380124184.0,5,-88.93038793871233,3.2512999092970354,1375610356.0,465,62.33787039849232,3.279026682779856,Run_5Avs5B_SW_00128,,44.079530883502066,2.3186220030852662,146.78483784206188,7.721011270273936,7.376918849362687,0.0861229626908391,6.7412956995698625,0.08223990139241263
63,63,0.609902068273323,0.00025094725770718915,0.021637783697726374,0.00015611349236440206,0.4862145784427855,0.00021748387142770797,0.01822751519147372,0.00014773103088380366,0.0,0.0,0.0,0.0,5A,5B,50045.64467091528,0.0,1.532635508870772,1380124184.0,5,-43.10096583476824,1.5102818359598171,1375508970.0,2073,66.54049943744585,1.35232505632577,Run_5Avs5B_SW_00032,,47.051238375757606,0.9562382176964318,156.68062379127284,3.184273264929118,8.828570795511808,0.0716630120405575,8.354944713076398,0.06037766656143301
64,64,0.7708825611560642,0.00041045830628097236,0.021284755436057744,0.00024994062518534797,0.6641381975300739,0.0003888635504701095,0.019779919596310896,0.00025658452342978635,0.0,0.0,0.0,0.0,5A,5B,15105.019058952948,0.0,0.7842346326863473,1380124184.0,5,-82.77221801447821,2.6479967760278407,1375657616.0,634,62.6223434329511,2.509693002264186,Run_5Avs5B_SW_00206,,44.28068369523258,1.7746209405974311,147.4546767051245,5.9094877321894455,7.013858082933534,0.09107619209831336,6.502365156210626,0.07643381567845736
65,65,0.7767419408522048,0.0004682401863231085,0.02404350912049275,0.0002805102647618525,0.6659514807592053,0.0003967891156461395,0.02063471377507956,0.00024919005546340686,0.0,0.0,0.0,0.0,5A,5B,9056.894738832114,0.0,1.002523907805114,1380124184.0,5,-75.20794057426521,3.2994749920117457,1375605510.0,401,63.786037018384064,2.4991017110829383,Run_5Avs5B_SW_00120,,45.10353932071552,1.7671317667816495,150.1947859379827,5.884548783382893,7.29704075211498,0.08822811148081719,7.289739487562229,0.08516122212865909
